-0.0002989,-7.7585e-06
-0.00029619,-7.6336e-06
-0.00013993,-3.4864e-06
6.7778e-05,-4.0443e-06
0.00018691,-1.994e-05
0.00030835,-4.9679e-06
0.00031591,-6.7582e-06
0.00035512,-5.9182e-06
0.00058125,1.6197e-05
0.001071,1.0898e-05
0.002541,8.1424e-06
0.0040685,1.0018e-05
0.0081387,-1.6712e-06
0.011185,-5.239e-06
0.018454,-7.9439e-06
0.021397,-2.4613e-06
0.034826,8.4821e-06
0.11918,2.406e-06
0.30853,-1.3324e-07
0.14423,3.0803e-06
-0.46631,7.4559e-07
-0.4382,-9.8351e-06
-0.30265,-4.0548e-05
0.16332,-3.9557e-05
0.91493,-5.22e-05
0.31124,-5.54e-05
-0.16671,-3.7801e-05
0.32934,-7.5475e-06
0.33311,2.0105e-05
-0.28611,4.4955e-05
-0.74362,0.00011089
-0.35157,0.00023868
0.11418,0.0004538
-0.039386,0.0007541
-0.099014,0.0013799
0.0033583,0.0020957
0.09192,0.0033919
0.2135,0.0044163
0.1302,0.0082265
-0.076512,0.021538
-0.11058,0.038324
-0.10246,0.0072579
-0.052129,-0.027196
0.051499,0.020885
0.066822,0.013115
0.024676,-0.047853
0.027084,-0.011285
0.014001,0.040095
-0.031072,0.060713
-0.047616,0.054052
-0.0037419,0.042237
-0.027615,0.063793
-0.12651,0.035019
-0.07832,-0.012748
0.018606,-0.032925
0.057887,-0.045008
0.11723,-0.033928
0.08756,-0.012696
0.02258,-0.027152
0.010069,-0.027676
-0.013316,-0.0029337
-0.040666,0.010961
-0.11993,0.03244
-0.17495,0.057841
-0.079166,0.043756
0.060987,0.00078687
0.090178,-0.013862
0.028189,-0.013541
-0.0045088,-0.020788
0.010499,-0.0376
0.036115,-0.043312
0.029151,-0.027631
-0.012198,-0.0040421
-0.029016,0.0055861
-0.02695,-0.006222
-0.019417,-0.011227
0.002489,0.0034866
0.0082922,0.010089
0.0021053,-0.0027193
0.0040753,-0.010881
-0.0028429,-0.0085999
-0.019402,-0.0041937
-0.026045,0.00019896
-0.020489,0.0010739
0.0011711,-0.0062781
0.011133,-0.009111
-0.0041706,-0.0015997
-0.0045443,0.00050907
-0.00092408,-0.0040352
-0.0086987,-0.0063301
-0.0045864,-0.0064443
0.0042599,-0.0036568
0.0053015,-0.0013207
-0.0039351,-0.0030472
-0.019723,-0.0095414
-0.017142,-0.010084
0.0011718,-0.002595
0.012617,-0.0026093
0.011212,-0.0078808
4.5368e-05,-0.0043767
-0.010024,0.0023295
-0.0053215,0.0011677
0.0094083,0.00072061
0.014999,0.0019467
0.010127,-0.0021306
0.0029611,-0.0080795
-0.0072559,-0.010989
-0.010371,-0.0095186
-0.0037303,-0.0056591
0.0032523,-0.0028474
0.0072507,-0.0036144
0.0048145,-0.0034061
-0.0039603,0.00059323
-0.0072311,0.00073318
-0.00084463,-0.0055443
0.0071022,-0.0067252
0.0099338,-0.0012415
0.0048104,-0.00040041
-0.0066197,-0.0036112
-0.014081,-0.0033033
-0.015939,-0.0019481
-0.012762,-0.001545
-0.0015375,-0.00046563
0.0052177,1.2173e-05
9.1752e-05,-0.00044304
-0.0065361,-0.001256
-0.0041664,-0.0022618
0.0060239,-0.0032514
0.010566,-0.0028714
0.0044384,-0.0020042
-0.0044874,-0.002094
-0.011225,-0.0026879
-0.0090471,-0.0015094
-0.0017698,-0.00033746
0.0012045,-0.0013805
5.6776e-05,-0.00067892
-0.0027593,0.0014987
-0.0075813,0.0018334
-0.0083432,-0.00059472
-0.0012016,-0.0029358
0.0057057,-0.0032353
0.0061145,-0.0022618
0.0048989,-0.0025647
0.003569,-0.0047164
0.0030189,-0.0045323
0.0042227,-0.0026299
0.0028854,-0.0026747
0.0001124,-0.0034548
-0.00079323,-0.0027952
-0.0026228,-0.001542
-0.005628,-0.0015251
-0.0062724,-0.0027032
-0.0022122,-0.0030403
0.0031019,-0.002516
0.0052652,-0.0018207
0.004768,-0.00083153
0.0029474,-0.00038928
0.0011987,-0.0012806
0.0018802,-0.0019298
0.0031153,-0.0016505
0.0018346,-0.001749
-0.00066704,-0.0019184
-0.0019662,-0.0019024
-0.00095207,-0.0015576
0.0012062,-0.0010838
0.0025899,-0.0010346
0.0030105,-0.0006622
0.0013553,-3.8233e-05
-0.00088827,0.00031751
-0.0011251,0.00044711
-0.00018166,0.00044901
0.0010297,0.00066937
0.0022776,0.00063667
0.0027405,-0.0001655
0.0025776,-0.00048244
0.0018156,0.00029147
0.00089917,0.00030719
0.00075243,-0.00089586
0.00079387,-0.001147
0.00083846,-0.00055836
0.00011642,-0.0004264
-0.0011313,2.7978e-05
-0.00090325,0.00063531
5.7175e-05,0.00052773
0.0012648,9.2094e-05
0.0026092,-4.797e-05
0.0026338,0.00029049
0.00197,0.00067763
0.001312,0.00054203
0.0015097,4.0549e-05
0.0024718,-4.118e-05
0.0011828,0.00015769
-0.0013081,0.00034105
-0.0021151,0.00029358
-0.0019053,0.00027213
-0.0013218,0.00066032
-0.00069949,0.00043568
-0.001041,-3.8031e-05
-0.00066633,4.984e-05
0.00093609,-9.6799e-05
0.0020145,-0.00031584
0.0016326,-9.2682e-05
-7.5808e-05,-0.00010885
-0.00049844,-0.0003725
-0.00074551,-0.00040331
-0.0022351,-5.7411e-05
-0.0022638,0.00071846
-0.0012602,0.00099555
0.00010142,0.00052046
0.0016637,-0.00011776
0.0018503,-0.00027206
0.00099807,0.00015085
-0.00014031,0.00037995
2.9623e-05,0.00042577
0.0012173,0.00061794
0.0013011,0.00057856
0.00036519,0.00056382
-0.00050862,0.00071377
6.6706e-05,0.00067734
0.00096229,0.00065414
0.0016256,0.00038769
0.001127,-0.00060371
0.00012688,-0.0011633
0.00075761,-0.00082359
0.00096077,-0.00052648
-1.0488e-05,7.8546e-05
-0.00027156,0.00063094
-0.0002636,0.0007604
0.00016301,0.0010631
-0.00070626,0.00092566
-0.0018586,0.00089051
-0.00025023,0.00097969
0.0024549,0.00050093
0.0030546,-0.00020409
0.0012266,-0.00049007
0.00014039,-0.00026249
0.0014067,-0.00024542
0.0019194,-0.00012543
0.00088703,4.6898e-05
-0.00074294,0.00044215
-0.001914,0.00057539
-0.00058747,5.8438e-05
0.0020043,-0.00019572
0.0027829,0.00027415
0.0017807,0.00083012
0.00048034,0.00062017
6.9431e-06,-0.00029199
0.0016516,-0.0010945
0.0011861,-0.00081868
-0.00023999,0.00014084
-4.5229e-05,0.0012496
0.00017769,0.0020311
0.0017898,0.0024378
0.0023203,0.0024116
0.0015941,0.0020748
0.00070337,0.0022745
0.00066309,0.0025803
0.0020584,0.0017932
0.0021315,-0.00015977
0.0014037,-0.00060444
0.0011152,0.00065867
0.0014054,0.0011831
0.0013534,0.000258
0.0017045,-0.00056206
0.0025308,0.00033441
0.0030084,0.0018318
0.0020414,0.0018251
0.00013835,0.0014772
0.00011578,0.001775
0.0015318,0.0020912
0.0011084,0.0021184
-0.0013053,0.0018507
-0.0014419,0.001688
0.00034403,0.00099401
0.0015665,0.00021527
0.0022841,0.00015567
0.0023841,0.00058629
0.0029593,0.00048565
0.0028496,0.00082755
0.0021169,0.0015863
0.0016765,0.0020422
0.0011689,0.0019677
0.00078594,0.0021793
0.00041434,0.0016657
-0.00012861,0.00085511
-5.5775e-05,0.0013716
0.0013239,0.0020515
0.0018328,0.0022902
0.0020113,0.00067098
0.002807,0.00016557
0.0025041,0.00097075
0.0016692,0.001837
0.00068731,0.0019074
0.0001996,0.00098474
0.00089444,0.00061421
0.001307,0.00077853
0.002407,0.00083826
0.0023262,-0.0004257
0.00089683,-0.00037773
0.00079739,0.001109
0.0018835,0.0010153
0.0023756,-0.00015103
0.0014562,7.9905e-05
0.00055755,0.0011428
0.00086966,0.0020111
0.0020993,0.0011225
0.0024812,0.00059584
0.0011581,0.0015396
4.998e-05,0.001398
0.00074489,0.00040283
0.0015292,0.00036721
0.00038452,0.0022123
-0.00068142,0.0025319
0.00047832,0.0014169
0.0023251,0.00079375
0.0031126,0.0018063
0.0023566,0.0016288
0.0010227,2.1989e-06
0.00037811,0.00020378
-0.00015176,0.0020697
-0.00070312,0.0028805
-0.00077865,0.0014298
0.00049057,0.0011611
0.00251,0.0021452
0.0028971,0.002745
0.0017015,0.0024289
3.4435e-05,0.00044295
-0.00024149,0.00097464
-0.00028776,0.00012458
-0.00046234,-0.0011437
0.00025617,0.00093281
0.00047011,0.0025381
0.00097198,0.0019727
0.0001634,0.00074119
-0.00085674,0.0014305
6.1519e-05,0.0025526
0.00075445,0.0023272
0.0017003,0.00067345
0.001788,0.00058774
0.00083349,0.0021275
0.00099252,0.0027051
0.00090479,0.0015794
0.0008554,-0.00074973
0.0006611,0.00015411
0.00015015,0.002448
-4.3654e-05,0.0016457
0.00047002,-0.0006541
0.0012708,-0.0010457
0.0012303,0.0012214
0.0006584,0.0020014
0.00035315,0.00030373
0.00091659,0.0001924
0.0011157,0.000694
0.00030732,0.00098892
0.0010553,0.00016153
0.0027359,0.0001744
0.0034922,0.001045
0.0024438,0.00037121
0.00047068,0.00026535
-2.0681e-05,0.0002524
0.0004206,0.00055278
1.3069e-05,0.0011448
-0.00030373,0.00052067
0.00073042,0.0012791
0.0015615,0.0013651
0.0018708,0.0010283
0.0014852,0.00075731
0.0012872,0.00061987
0.0019048,0.0014308
0.0012756,0.0013427
0.0004913,0.0008729
0.0008312,0.0012889
0.0009452,0.0021835
0.00099066,0.0025656
0.00056921,0.0017337
0.00055172,0.00011655
0.001117,2.0646e-05
0.0012087,0.00054843
0.0014316,0.0013181
0.0011802,0.0012947
0.00038583,-0.00011287
0.00039606,-0.00013842
0.00090821,0.0013949
0.0012823,0.0024947
0.00047414,0.0017998
0.0005907,0.00011564
0.0013685,-0.00040555
0.00075058,0.0018989
0.0007728,0.0027926
0.00040727,-2.3667e-05
0.0005104,-0.0012941
0.00098713,0.0010761
0.00044981,0.0034413
0.00014922,0.0018611
-0.00043682,-0.00093832
-0.00017134,-0.0010242
0.00045569,0.00069226
0.00024128,0.0017736
0.00035394,0.0016551
3.3507e-06,0.00050594
0.00061162,0.0011303
0.0015524,0.0019962
0.0011332,0.0011175
0.00093776,0.0009874
0.00052254,0.0013354
0.00057571,0.001114
0.0011339,-0.0011208
0.00097582,-0.0011939
0.0003517,0.0010259
0.00070632,0.0016845
0.0012965,0.0013099
0.00071096,0.0012777
0.00031809,0.001597
9.3476e-05,0.00073619
-0.00020992,0.00046814
-0.00015023,0.00070499
0.00039085,0.0008596
0.00062516,0.001145
-0.00026908,0.00073489
-0.0012065,0.00029501
-0.0007455,0.00046483
0.00050663,0.0010452
0.001898,0.00088938
0.0022356,0.0014001
0.00052379,0.0015405
-0.00070902,0.00094969
-0.00042179,-0.00013683
0.00021017,7.0887e-05
-0.00091157,0.0018804
-0.0029831,0.0011031
-0.001985,-0.00029454
0.0011217,-0.00019373
0.0018436,0.0003954
0.00070279,0.00017572
0.00068493,0.00081747
0.00069698,0.0011269
0.00078323,0.0012281
-0.00042979,0.0010766
-0.0020339,0.00036197
-0.0011936,6.9996e-05
0.00013557,-5.2997e-07
0.0005716,0.0013942
0.00066865,0.0010277
0.0013407,-0.0010412
0.0011134,-0.0014689
-0.00064001,0.00070048
-0.0012743,0.00082222
0.00011554,-0.0005592
0.0011774,7.0492e-06
0.00021226,0.00073794
-0.0006532,0.0010816
-0.00015088,-2.6323e-05
0.00094037,-0.0010778
0.00078003,-0.0003426
-0.00053362,0.00064631
-0.00030073,0.00066664
0.0011513,-0.0011883
0.0018134,-0.0022387
0.0013805,0.0012133
0.0024509,0.0020274
0.0051893,-0.0005251
-0.00063631,-0.0011182
-0.0086358,-0.00086889
-0.0061138,-0.00018027
0.0034388,0.00072856
0.0050172,0.0015871
0.0015549,0.0028055
0.0065747,0.0025862
0.011374,-0.0013938
0.0063274,-0.0048978
-0.0052247,-0.0038703
-0.0072355,0.0018443
-0.002846,0.0029472
-0.0014221,0.0027786
-0.0067775,0.0056998
-0.010658,0.0083194
-0.0072538,0.003318
0.0022275,-0.0052663
0.0084821,-0.0062202
0.008748,-0.002562
0.0071328,-0.0018205
0.0041972,-0.0042767
-0.0028615,-0.0020869
-0.009755,0.0025937
-0.011224,0.0034174
-0.0071015,0.00010644
-0.0021523,-0.00089227
-0.0011172,0.0016454
-0.0022229,2.4406e-05
-0.00071467,-0.0052452
0.0016108,-0.0055437
0.0019926,-0.0016548
0.0013207,0.0015265
0.0016004,0.00026743
0.0021065,-0.0012525
-0.00021853,-0.00032224
-0.0021081,0.00044281
-0.0014704,-0.00060019
0.00042697,-0.0023789
0.0021779,0.00081659
0.0018284,0.0048821
-0.00019714,0.0037728
-0.0016526,-0.0011759
-0.00093031,-0.00212
0.00036439,0.0010215
-0.00024976,0.00084797
-0.0015994,-0.0020114
-0.001563,-0.0018468
-0.00063937,-0.0006724
-6.0044e-06,-0.00042693
0.0001035,0.00050774
0.00064457,-0.00089316
0.0023325,-0.0006098
0.0023727,-0.00055132
-0.00030977,-0.0013529
-0.0034237,0.00048288
-0.0028548,0.00094446
-0.0011745,-0.00094764
-0.00079173,-0.00093785
0.00087414,0.0013914
0.00049948,0.0022178
-0.00065114,-0.00019053
-0.0030515,-0.0027866
-0.0056455,-0.0018808
-0.0017422,-0.00054701
0.0032314,-0.0011835
0.0047758,-0.00065853
0.0012477,0.00090256
-0.00308,0.0021696
-0.00051195,0.0009882
0.00094145,-0.0016348
-0.0025336,-0.0011678
-0.0035139,-0.00021356
-0.001436,0.00033692
0.00097556,-0.00036184
0.001841,0.00042004
-0.00071606,0.00027901
-0.0013707,-0.00081385
0.0018858,-0.0020309
0.0043952,-0.0029758
0.0016818,-0.0013156
-0.0046163,0.00030987
-0.0083613,0.0014719
-0.0040152,-0.00081806
0.002404,-0.0020669
0.0031256,-0.00056493
0.0038613,-0.0012737
9.0133e-05,-0.002814
-0.0028502,-0.0019496
0.00078527,-0.0022569
-0.00021248,-0.0017677
-0.00528,0.0002773
-0.0086396,-0.00049274
-0.0053819,-0.001508
0.003974,-0.0017713
0.007057,-0.00011624
0.0035775,0.001852
-0.0032528,-0.00027933
-0.0057904,-0.0022871
0.00090907,-0.00044189
0.0035192,0.001883
-0.0032834,0.00029461
-0.0052766,-0.0035155
0.00047814,-0.0037606
0.006261,-7.7975e-05
0.0025706,0.0028298
-0.0031433,0.0022081
-0.0028055,0.0015225
-0.0022724,0.0004152
4.119e-07,0.00024011
0.001019,0.00067697
-0.0020023,-0.0013748
-0.0042684,-0.0018557
-0.0012634,-0.00068266
0.0027821,-0.0012852
0.00096223,-0.0020285
-0.0021845,-0.0011113
-0.00019859,0.00020599
0.0025305,0.0012817
0.00098082,0.00095086
-0.00083159,-0.001853
-0.0017653,-0.00071577
-0.0028185,-0.00037133
-0.00099217,-0.0019905
0.00027463,-0.00033819
-0.0017608,0.0004541
-0.003357,-0.0014385
-0.0022252,-0.0030552
-0.00034071,-0.0031726
0.00063307,-0.0018883
0.0019913,-0.00059182
0.0013813,-0.00024603
-0.0012456,0.00072868
-0.0018234,0.0015683
-0.0019208,-0.0017257
-0.002093,-0.0039968
7.2774e-06,-0.0031054
0.00032029,0.001087
-0.001571,0.0059627
-0.001995,0.0016453
-0.00069625,-0.0018939
0.00024262,-0.0029609
-0.00094482,-0.0003876
-0.00017025,0.00098179
0.0014682,-0.0018765
-0.00053725,-0.0010226
-0.0030131,0.0015747
-0.0026938,0.001189
-0.0011683,0.0012062
-5.217e-05,-0.00055013
0.00044983,-0.0043439
-0.00026515,-0.0010004
-0.0014795,0.0016842
-0.0010762,-9.5446e-05
-0.00040179,-0.0024334
-0.0016518,-0.0047003
-0.0017477,-0.0028877
1.41e-05,-3.2725e-05
0.00029156,-0.0014039
-0.00071191,-0.0031553
-0.0012825,-0.0011951
0.0001379,0.00044244
0.0017538,-0.0011847
0.00054848,-0.0023044
-0.0019176,-0.0019086
-0.0027339,0.00073275
-0.0019464,0.0023629
-0.00068388,-0.00034156
4.102e-07,-0.0010137
0.00026481,-0.001919
0.0011053,-0.002811
0.0012966,-0.00066118
0.0003816,0.0007836
-0.0007226,0.00025067
-0.00091286,-0.00048281
-0.00072467,0.0011708
-0.0013851,0.0026818
-0.0020427,-6.4214e-05
-0.0012889,-0.0019959
-0.00012511,0.00053794
-4.3329e-05,0.00019686
-0.00071552,-0.0010764
-0.00074739,-0.00072276
0.00028594,-0.00023093
0.0010328,0.0016747
0.00065807,-0.0014966
-0.00050987,-0.0067031
-0.001038,-0.0099133
7.4104e-05,-0.0020911
0.00034837,0.015492
-0.0011035,0.011304
-0.0014357,-0.0080864
-0.0001362,-0.0059693
0.00062677,0.0090732
4.0578e-05,0.0048413
-0.00035543,-0.01284
1.4822e-05,-0.016173
4.2809e-05,0.00084182
-0.00037996,0.0092735
-0.00034962,-0.0027846
-0.00057915,-0.0091633
-0.00046554,-0.0015854
-0.0004838,0.001909
-0.00056917,-0.00077366
-0.00046399,0.00063541
-0.00010927,0.0024758
0.0010594,0.0010364
0.0011943,-0.00071453
0.00011648,0.0037275
-0.0011742,0.0066321
-0.0021376,9.2034e-05
-0.0026119,-0.0060147
-0.0012254,-0.0043368
0.00075257,-0.00060279
0.00094408,-0.001099
2.1579e-05,-0.0037385
0.00052198,-0.0018242
0.0020424,0.0027849
0.0028557,0.0011546
0.0010194,-0.0020861
-0.0028649,-0.0012976
-0.0043416,0.0020322
-0.0030312,0.0044847
-0.0015841,0.002533
-0.0012953,0.0010499
-0.00101,0.0025501
0.00040315,0.00055816
0.001118,-0.0054258
0.0011226,-0.0058785
0.0013006,-0.0010979
0.001021,0.0046354
0.00037725,0.0034377
-0.0011218,-0.0024055
-0.002725,-0.0039023
-0.0025622,-0.0019151
-0.00065561,0.0040157
0.00070319,0.0067066
0.00066264,0.0024539
7.5257e-05,-0.0011565
-0.0021408,-0.0015068
-0.0035319,-0.0042748
-0.00045889,-0.0048401
0.0045919,-0.00069921
0.0056394,0.0024546
0.001405,0.0057543
-0.0025233,0.00029723
-0.0033773,-0.0055573
-0.0015569,-0.0029101
0.0010399,-0.0021411
0.0013047,-0.0021084
-0.0017359,-0.0037929
-0.0024906,-0.0018596
-0.00069654,0.0061407
0.0010547,0.0052059
0.00084476,-0.00087535
0.00083308,0.00098156
0.0012957,0.003942
-0.00064182,-0.00040809
-0.0035665,-0.0047095
-0.0033412,-0.0074855
0.0018794,-0.0094102
0.0061419,-0.0087382
0.0040563,-0.0021514
-0.0014816,0.0070953
-0.0042993,0.011451
-0.0030621,0.0068675
-0.0015133,0.00010942
-0.0014081,0.0010685
-0.00050692,0.0022231
0.00041692,-0.0023946
7.8854e-05,-0.006361
0.00027272,-0.0044977
0.00043296,-0.00057344
0.0017856,0.0011302
0.0047826,0.00090681
0.0047997,0.0023341
0.00084475,0.0033607
-0.0033252,0.0015364
-0.0035482,0.00021031
-4.7407e-05,-0.00085012
0.002431,-0.0020328
0.0010464,-0.003852
-0.0015241,-0.0035182
-0.0017439,-0.00069726
-0.00043973,0.0020462
-0.00012176,0.0041248
-0.0011366,0.0027523
-0.0011102,0.0011446
0.0017206,-0.0020267
0.0036084,-0.0046386
0.0018094,-0.0015174
-0.00039977,-0.0029675
-0.0012122,-0.004796
-0.00021206,-0.0009969
0.00098755,0.0033861
2.9464e-05,0.006493
-0.0019287,0.0043433
-0.0019973,-0.00062973
-0.00033807,-0.0017237
0.00048156,-0.0011589
-0.00064567,-0.0029844
-0.0015785,-0.0013722
-5.1982e-05,-0.0015528
0.0021248,-0.003342
0.0029167,-0.0019898
0.0010442,-0.0013486
-0.0013822,0.0019141
-0.0011702,0.0025476
-0.00032118,0.00075857
-0.00071172,0.0012668
-0.00081008,0.0026914
-0.00035303,0.002776
-0.00046493,0.00042797
-0.00074378,-0.00058768
-0.00063476,-0.00092736
-0.00015059,-0.0013579
0.0012694,-0.0005023
0.0012467,0.00023515
-8.0063e-05,0.00050439
-0.00030367,-0.0010347
-0.00023685,-0.0022007
0.00015716,0.0018454
0.00095059,0.0026667
0.00099727,-0.0024632
-0.00066977,-0.0040451
-0.0020528,0.0019465
-0.00078237,0.0078645
0.0013259,0.0034302
0.0016225,-0.0029555
-0.00017015,-0.001207
-0.0010609,0.0032313
0.00022015,0.0018663
0.00081648,-0.0047424
-0.00018969,-0.0056157
-0.00073622,0.00091912
0.00084969,0.0036274
0.0025089,0.00058753
0.0015264,-0.0019435
-0.0005683,-0.00035314
-0.0012374,0.0020287
-0.00019368,0.0013249
0.00069921,-3.9727e-05
0.00058577,-0.00025826
-6.714e-05,0.00013422
-0.00017702,0.0008632
0.0007178,0.0014844
0.00027247,0.0002506
-0.0010838,-0.00094984
-0.0009461,0.0003087
-0.00028813,0.0028731
-0.00085967,0.0018956
-0.0014069,-0.0017291
-0.00017635,-0.0022912
0.0012032,-0.00075033
0.0016582,-0.00019613
0.00084372,-0.00053021
-0.00080004,0.00052103
-0.00058494,0.00138
0.00045603,0.0009593
0.00021368,0.00039121
-0.00030958,-0.0004503
0.00011707,-0.00082711
0.00033935,0.00026674
-0.0004695,0.0014749
-0.00036366,0.0019061
0.00014347,0.00054904
0.00041151,-0.00080448
0.00082765,0.00025029
0.00043226,0.001834
-0.00079215,0.00055365
-0.0017253,-0.0025406
-0.00095167,-0.0023001
